,Player,Pos,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,All Star
304,Brandon Knight,SG,24,52,1870,14.7,0.522,0.392,0.204,2.0,9.9,5.9,24.4,1.6,0.9,15.4,26.2,0.7,0.9,1.7,0.043,0.9,-1.5,-0.6,0.6,0
305,Kyle Korver,SG,34,80,2401,9.7,0.578,0.644,0.08800000000000001,0.7,10.9,5.9,9.9,1.2,1.1,13.3,13.7,1.2,2.9,4.1,0.08199999999999999,-1.5,0.6,-1.0,0.6,0
306,Kosta Koufos,C,26,78,1482,15.1,0.54,0.0,0.23399999999999999,12.4,18.4,15.4,3.3,1.3,3.8,8.9,15.4,2.1,1.4,3.5,0.113,-1.3,-0.6,-2.0,0.0,0
307,Jeremy Lamb,SG,23,66,1227,15.9,0.529,0.355,0.17300000000000001,3.9,18.7,11.2,10.9,1.7,2.0,8.4,22.0,1.0,1.8,2.7,0.107,0.1,0.7,0.8,0.9,0
308,Carl Landry,PF,32,36,569,22.4,0.605,0.052000000000000005,0.364,9.1,19.2,14.0,11.1,1.0,1.2,7.1,24.0,1.8,0.3,2.1,0.17600000000000002,2.6,-1.4,1.2,0.5,0
309,Shane Larkin,PG,23,78,1751,13.3,0.515,0.215,0.213,1.8,9.9,5.8,29.3,2.7,0.6,21.0,17.7,0.5,1.0,1.4,0.039,-1.6,-0.4,-2.0,0.0,0
310,Joffrey Lauvergne,C,24,59,1041,15.7,0.5670000000000001,0.139,0.182,8.1,23.1,15.4,9.1,0.6,1.2,11.6,19.5,1.6,0.7,2.3,0.105,-0.3,-1.3,-1.6,0.1,0
311,Zach LaVine,SG,20,82,2294,14.3,0.5479999999999999,0.33,0.212,1.4,10.1,5.8,18.6,1.5,0.6,12.9,23.5,1.9,0.7,2.6,0.054000000000000006,0.2,-1.6,-1.5,0.3,0
312,Ty Lawson,PG,28,66,1411,9.7,0.47600000000000003,0.305,0.243,2.0,7.4,4.7,24.6,1.9,0.4,19.5,14.9,0.2,0.7,0.9,0.031,-2.4,-1.2,-3.6,-0.6,0
313,Ty Lawson,PG,28,53,1176,8.9,0.48,0.32799999999999996,0.27899999999999997,1.9,6.5,4.2,22.3,1.8,0.4,20.3,14.8,0.0,0.4,0.4,0.017,-2.6,-1.5,-4.1,-0.6,0
314,Ty Lawson,PG,28,13,235,13.7,0.46,0.209,0.09,2.8,11.6,7.2,36.1,2.1,0.3,15.7,15.5,0.2,0.3,0.5,0.10300000000000001,-1.3,0.2,-1.2,0.0,0
315,Courtney Lee,SG,30,79,2334,11.5,0.551,0.34,0.185,1.4,8.7,4.9,9.1,1.9,1.1,9.4,14.7,2.1,1.7,3.9,0.08,-1.3,0.3,-1.0,0.6,0
316,Courtney Lee,SG,30,51,1489,11.7,0.556,0.32899999999999996,0.22,1.4,7.9,4.5,8.1,1.8,1.0,9.6,15.3,1.5,0.8,2.2,0.07200000000000001,-0.9,-0.1,-0.9,0.4,0
317,Courtney Lee,SG,30,28,845,11.2,0.54,0.359,0.11800000000000001,1.3,10.1,5.6,10.9,2.0,1.2,9.0,13.6,0.7,1.0,1.6,0.094,-2.1,1.1,-1.0,0.2,0
318,David Lee,PF,32,55,903,19.6,0.568,0.003,0.278,12.0,24.6,18.3,15.5,1.2,2.5,14.9,21.5,1.7,1.4,3.0,0.161,0.7,0.6,1.3,0.7,0
319,David Lee,PF,32,30,470,15.5,0.499,0.005,0.266,9.1,20.4,14.7,18.3,1.2,2.2,15.1,22.9,0.2,0.7,0.9,0.092,-0.7,0.7,0.0,0.2,0
320,David Lee,PF,32,25,433,24.0,0.66,0.0,0.294,15.2,29.1,22.2,12.5,1.2,2.9,14.8,20.0,1.5,0.7,2.1,0.237,2.3,0.6,2.8,0.5,0
321,Alex Len,C,22,78,1821,12.4,0.48200000000000004,0.011000000000000001,0.38299999999999995,10.4,25.4,17.7,8.5,1.0,2.8,16.6,20.4,-0.5,1.8,1.3,0.035,-3.5,-0.8,-4.3,-1.0,0
322,Kawhi Leonard,SF,24,72,2380,26.0,0.616,0.267,0.306,4.7,18.4,11.8,13.0,2.8,2.3,7.8,25.8,8.3,5.5,13.7,0.27699999999999997,6.1,3.0,9.1,6.7,1
323,Meyers Leonard,PF,23,61,1333,11.3,0.561,0.524,0.106,4.1,21.4,12.8,10.6,0.3,1.1,14.5,17.4,1.2,1.0,2.2,0.078,-1.1,-0.6,-1.7,0.1,0
324,Jon Leuer,PF,26,67,1255,16.2,0.555,0.23600000000000002,0.217,6.4,26.3,16.1,9.6,1.5,2.0,12.8,19.8,1.4,1.3,2.7,0.10300000000000001,0.1,0.0,0.0,0.6,0
325,Damian Lillard,PG,25,75,2676,22.2,0.56,0.414,0.315,1.8,10.4,6.1,33.6,1.2,0.8,12.6,31.3,7.7,1.4,9.2,0.165,5.7,-1.3,4.4,4.3,0
326,Jeremy Lin,SG,27,78,2048,13.8,0.534,0.31,0.401,2.2,11.4,6.8,18.6,1.4,1.7,14.9,22.2,1.3,2.3,3.5,0.08199999999999999,-1.0,0.0,-0.9,0.5,0
327,Shaun Livingston,PG,30,78,1520,13.8,0.581,0.032,0.245,3.2,8.5,6.0,21.0,1.8,1.3,15.7,14.2,2.9,1.7,4.6,0.145,-0.7,1.1,0.3,0.9,0
328,Kevon Looney,PF,19,5,21,18.6,0.643,0.28600000000000003,0.0,21.8,29.1,25.6,0.0,0.0,0.0,12.5,16.5,0.1,0.0,0.1,0.192,1.6,-4.1,-2.5,0.0,0
329,Brook Lopez,C,27,73,2457,21.7,0.562,0.012,0.348,9.2,17.2,13.1,10.8,1.2,4.1,11.6,27.3,4.5,1.7,6.2,0.121,1.9,-0.5,1.4,2.1,0
330,Robin Lopez,C,27,82,2219,17.6,0.574,0.002,0.243,13.4,16.2,14.8,8.5,0.4,4.4,15.4,17.7,3.7,2.1,5.8,0.126,0.4,-0.5,-0.2,1.0,0
331,Kevin Love,PF,27,77,2424,19.0,0.5529999999999999,0.449,0.321,7.0,28.4,17.8,12.2,1.2,1.4,11.3,23.4,4.7,3.8,8.5,0.16899999999999998,3.0,0.3,3.3,3.3,0
332,Kyle Lowry,PG,29,77,2851,22.2,0.578,0.457,0.41,2.2,12.3,7.3,29.9,2.9,1.0,13.7,26.1,8.0,3.7,11.6,0.196,4.7,1.1,5.8,5.7,1
333,Trey Lyles,PF,20,80,1382,11.6,0.517,0.294,0.188,5.0,20.2,12.6,7.1,1.0,1.1,12.1,17.9,0.6,1.7,2.3,0.079,-1.6,-0.2,-1.8,0.1,0
334,Shelvin Mack,PG,25,52,1058,13.6,0.507,0.301,0.147,1.4,12.5,7.0,30.6,1.7,0.2,17.7,23.3,0.2,1.2,1.3,0.061,-1.2,-0.4,-1.6,0.1,0
335,Shelvin Mack,PG,25,24,179,15.4,0.46399999999999997,0.284,0.126,1.2,11.9,6.7,36.9,2.2,0.0,12.3,28.5,-0.1,0.3,0.2,0.045,-1.9,-1.0,-2.9,0.0,0
336,Shelvin Mack,PG,25,28,879,13.2,0.52,0.306,0.153,1.5,12.6,7.0,29.3,1.6,0.3,19.2,22.2,0.2,0.9,1.2,0.064,-1.0,-0.3,-1.3,0.2,0
337,Ian Mahinmi,C,29,71,1816,16.6,0.603,0.0,0.502,8.3,22.1,15.3,8.9,1.8,3.3,15.5,15.7,2.9,3.3,6.2,0.163,-0.9,1.9,0.9,1.4,0
338,Devyn Marble,SG,23,28,249,5.2,0.368,0.451,0.33799999999999997,2.6,14.4,8.5,6.6,2.6,0.3,7.9,15.7,-0.4,0.3,-0.1,-0.026000000000000002,-6.0,-0.1,-6.2,-0.3,0
339,Boban Marjanović,C,27,54,508,27.7,0.662,0.0,0.655,16.9,26.2,21.7,6.6,1.2,3.5,11.5,22.8,2.3,1.2,3.4,0.325,3.9,0.4,4.3,0.8,0
340,Kendall Marshall,PG,24,30,400,6.7,0.449,0.415,0.11,0.5,7.3,3.8,28.4,2.0,0.4,25.8,18.3,-0.7,0.1,-0.5,-0.064,-4.7,-2.6,-7.3,-0.5,0
341,Jarell Martin,PF,21,27,380,14.0,0.534,0.017,0.534,11.2,14.7,12.9,6.4,1.1,1.7,11.7,19.2,0.5,0.2,0.8,0.1,-2.0,-1.8,-3.7,-0.2,0
342,Kevin Martin,SG,32,55,1095,11.5,0.52,0.325,0.41100000000000003,1.5,10.0,5.8,8.2,1.2,0.2,9.8,22.6,0.7,0.5,1.2,0.054000000000000006,-1.6,-1.6,-3.2,-0.4,0
343,Kevin Martin,SG,32,39,834,11.9,0.523,0.308,0.425,1.4,9.8,5.6,8.8,1.0,0.1,9.4,23.5,0.7,0.1,0.8,0.045,-1.2,-2.0,-3.2,-0.3,0
344,Kevin Martin,SG,32,16,261,10.1,0.504,0.38799999999999996,0.353,1.8,10.6,6.3,6.4,1.8,0.6,11.7,19.5,0.0,0.4,0.4,0.08199999999999999,-3.1,-0.4,-3.4,-0.1,0
345,Wesley Matthews,SF,29,78,2644,10.9,0.532,0.615,0.171,1.1,8.8,4.9,8.9,1.5,0.5,7.8,17.2,1.9,1.8,3.7,0.067,-0.9,-0.1,-1.0,0.6,0
346,O.J. Mayo,SG,28,41,1090,7.7,0.474,0.505,0.125,1.4,9.6,5.5,15.8,2.2,0.6,17.5,17.0,-0.7,0.6,-0.1,-0.005,-3.8,-0.2,-4.0,-0.6,0
347,Luc Mbah a Moute,PF,29,75,1274,7.3,0.498,0.193,0.275,5.2,9.4,7.3,3.3,1.7,1.2,12.8,9.4,0.2,1.3,1.6,0.059000000000000004,-3.2,0.6,-2.6,-0.2,0
348,James Michael McAdoo,PF,23,41,262,15.9,0.5539999999999999,0.024,0.583,13.1,10.9,11.9,9.2,1.8,2.2,13.2,20.1,0.5,0.3,0.8,0.146,-1.5,-0.3,-1.8,0.0,0
349,Ray McCallum,PG,24,41,475,9.1,0.449,0.28800000000000003,0.10300000000000001,1.9,9.3,5.6,18.5,1.3,1.2,13.6,16.8,-0.2,0.5,0.3,0.034,-2.6,-0.5,-3.1,-0.1,0
350,Ray McCallum,PG,24,31,256,10.3,0.47600000000000003,0.239,0.149,2.8,10.8,6.9,17.7,1.0,1.2,13.3,14.7,0.1,0.4,0.5,0.092,-2.3,0.5,-1.7,0.0,0
351,Ray McCallum,PG,24,10,219,7.7,0.425,0.32899999999999996,0.063,1.0,7.6,4.2,19.5,1.6,1.3,13.8,19.3,-0.3,0.1,-0.2,-0.033,-3.0,-1.6,-4.7,-0.1,0
352,CJ McCollum,SG,24,80,2780,17.7,0.544,0.33,0.158,1.8,8.3,5.0,21.6,1.7,0.6,11.4,27.1,4.4,1.7,6.0,0.10400000000000001,2.3,-1.0,1.3,2.3,0
353,T.J. McConnell,PG,23,81,1606,14.5,0.511,0.192,0.08800000000000001,2.8,14.5,8.5,37.2,2.9,0.5,22.5,17.0,0.6,1.4,1.9,0.057999999999999996,-1.5,0.3,-1.2,0.3,0
354,Chris McCullough,PF,20,24,362,12.2,0.47,0.312,0.21100000000000002,7.6,13.6,10.5,3.7,3.9,2.7,11.2,16.5,-0.1,0.4,0.3,0.043,-2.7,0.4,-2.4,0.0,0
355,K.J. McDaniels,SF,22,37,235,10.6,0.522,0.34700000000000003,0.41700000000000004,7.5,12.3,9.9,6.5,1.5,2.1,16.6,18.7,0.1,0.1,0.2,0.043,-2.8,-1.1,-3.9,-0.1,0
356,Doug McDermott,SF,24,81,1861,10.9,0.561,0.402,0.13,2.1,8.8,5.5,5.0,0.4,0.2,7.2,17.3,2.1,0.7,2.8,0.073,-1.0,-1.9,-2.9,-0.4,0
357,Mitch McGary,PF,23,20,72,7.4,0.474,0.174,0.435,6.4,20.1,13.6,6.0,0.7,2.1,20.3,20.4,-0.1,0.1,0.0,-0.018000000000000002,-6.0,-1.3,-7.3,-0.1,0
358,JaVale McGee,C,28,34,370,19.9,0.574,0.006999999999999999,0.26899999999999996,15.8,23.7,19.7,1.5,0.7,5.9,12.3,21.1,0.6,0.5,1.1,0.146,-0.2,-0.2,-0.3,0.1,0
359,Ben McLemore,SG,22,68,1443,8.6,0.531,0.40700000000000003,0.226,2.6,8.5,5.6,7.9,1.7,0.6,16.5,17.6,-0.4,0.7,0.3,0.01,-3.1,-0.7,-3.8,-0.7,0
360,Jordan McRae,PG,24,22,195,14.2,0.5479999999999999,0.282,0.359,2.3,9.2,5.7,20.9,0.7,0.4,14.2,23.9,0.2,0.1,0.4,0.087,0.0,-1.9,-1.8,0.0,0
361,Jordan McRae,PG,24,7,82,14.2,0.5670000000000001,0.423,0.5770000000000001,2.6,8.1,5.3,19.1,1.8,0.0,15.5,20.0,0.1,0.0,0.2,0.096,-0.9,-0.2,-1.1,0.0,0
362,Jordan McRae,PG,24,15,113,14.2,0.537,0.212,0.25,2.0,9.9,6.0,22.3,0.0,0.7,13.5,26.7,0.1,0.1,0.2,0.081,0.7,-3.0,-2.4,0.0,0
363,Josh McRoberts,PF,28,42,595,9.9,0.45299999999999996,0.331,0.27,4.3,15.3,10.0,19.4,1.6,0.9,15.3,15.0,0.1,0.7,0.8,0.064,-2.6,1.0,-1.6,0.1,0
364,Jodie Meeks,SG,28,3,43,13.5,0.506,0.45,0.2,2.4,10.6,6.3,11.3,0.0,0.0,4.4,23.1,0.1,0.0,0.1,0.107,-0.2,-2.8,-2.9,0.0,0
365,Salah Mejri,C,29,34,397,16.8,0.636,0.013000000000000001,0.59,11.4,22.6,17.0,3.9,1.0,7.6,19.0,14.0,0.6,0.7,1.3,0.156,-1.6,1.8,0.2,0.2,0
366,Jordan Mickey,PF,21,16,57,15.3,0.39799999999999996,0.0,0.455,11.0,13.3,12.1,2.6,0.0,15.1,3.6,20.5,0.0,0.1,0.1,0.068,-2.6,1.1,-1.5,0.0,0
367,Khris Middleton,SG,24,79,2852,16.8,0.56,0.316,0.273,1.8,10.2,6.0,18.9,2.3,0.6,12.3,23.0,4.3,1.8,6.1,0.10300000000000001,1.2,-0.5,0.6,1.9,0
368,C.J. Miles,SF,28,64,1464,14.0,0.547,0.61,0.196,1.9,11.1,6.5,7.0,1.8,1.6,9.2,22.8,1.2,1.9,3.1,0.10300000000000001,0.6,-0.1,0.5,0.9,0
369,Andre Miller,PG,39,39,461,13.4,0.6,0.075,0.302,3.1,9.5,6.4,28.3,1.8,0.0,23.6,15.4,0.6,0.4,1.0,0.1,-1.4,-0.5,-1.9,0.0,0
370,Andre Miller,PG,39,26,280,13.7,0.6629999999999999,0.069,0.32799999999999996,2.5,7.4,5.0,31.9,1.6,0.0,27.4,14.6,0.5,0.1,0.5,0.08800000000000001,-0.8,-1.3,-2.2,0.0,0
371,Andre Miller,PG,39,13,181,12.9,0.521,0.083,0.271,3.9,12.8,8.5,22.6,2.0,0.0,18.3,16.6,0.1,0.3,0.4,0.11800000000000001,-2.2,0.9,-1.3,0.0,0
372,Mike Miller,SF,35,47,373,6.5,0.508,0.8390000000000001,0.0,1.8,14.2,7.9,14.9,1.7,0.9,21.5,9.3,0.1,0.3,0.3,0.04,-3.8,1.3,-2.5,0.0,0
373,Patty Mills,PG,27,81,1662,14.6,0.541,0.523,0.095,1.9,8.7,5.4,20.1,1.8,0.3,10.7,19.7,2.2,2.6,4.8,0.139,0.8,0.7,1.5,1.5,0
374,Elijah Millsap,SG,28,20,173,6.5,0.384,0.308,0.462,4.1,19.5,11.8,16.2,2.1,1.5,16.1,14.9,-0.2,0.3,0.1,0.033,-5.9,2.1,-3.8,-0.1,0
375,Paul Millsap,PF,30,81,2647,21.3,0.556,0.218,0.38299999999999995,8.4,21.5,15.1,16.4,2.7,4.1,13.3,24.3,4.1,6.0,10.1,0.183,1.5,2.7,4.2,4.1,1
376,Nikola Mirotić,PF,24,66,1646,15.6,0.564,0.568,0.297,3.8,19.1,11.6,9.4,1.8,2.0,12.9,21.1,1.8,2.2,3.9,0.115,1.0,0.4,1.5,1.5,0
377,Nazr Mohammed,C,38,5,19,6.0,0.68,0.0,0.4,6.1,16.3,11.5,0.0,0.0,0.0,33.8,19.9,0.0,0.0,0.0,-0.009000000000000001,-8.7,-3.0,-11.7,0.0,0
378,Greg Monroe,C,25,79,2314,21.8,0.562,0.001,0.327,10.9,23.4,17.2,13.2,1.6,2.5,10.7,23.5,5.0,2.4,7.5,0.155,2.7,-0.6,2.1,2.4,0
379,Luis Montero,SG,22,12,42,-2.7,0.337,0.474,0.21100000000000002,0.0,10.3,5.2,3.5,0.0,0.0,16.2,25.7,-0.2,0.0,-0.2,-0.23800000000000002,-9.8,-5.6,-15.5,-0.1,0
380,E'Twaun Moore,SG,26,59,1263,11.4,0.5479999999999999,0.267,0.09,1.6,9.3,5.5,12.1,1.5,1.0,11.6,15.9,0.9,1.0,1.8,0.07,-1.9,0.0,-1.9,0.0,0
381,Eric Moreland,PF,24,8,48,7.4,0.515,0.0,0.667,6.8,17.9,12.4,2.7,0.0,6.7,27.9,9.5,0.0,0.0,0.0,0.012,-4.4,-0.1,-4.5,0.0,0
382,Marcus Morris,SF,26,80,2856,12.7,0.531,0.315,0.287,3.3,12.4,7.7,11.0,1.2,0.6,11.6,18.4,2.9,2.5,5.4,0.091,-0.3,0.1,-0.2,1.3,0
383,Markieff Morris,PF,26,64,1629,12.2,0.489,0.21600000000000005,0.205,4.8,19.3,11.9,12.7,1.7,1.7,14.7,24.2,-1.2,1.7,0.5,0.015,-2.3,-0.1,-2.4,-0.2,0
384,Markieff Morris,PF,26,37,917,10.8,0.456,0.17600000000000002,0.213,5.0,18.3,11.5,16.1,1.8,1.5,16.0,26.0,-1.3,0.8,-0.5,-0.028999999999999998,-3.1,-0.5,-3.7,-0.4,0
385,Markieff Morris,PF,26,27,712,14.0,0.5379999999999999,0.275,0.192,4.6,20.5,12.4,8.2,1.7,1.9,12.6,21.9,0.2,0.9,1.1,0.07200000000000001,-1.3,0.5,-0.9,0.2,0
386,Anthony Morrow,SG,30,68,926,10.7,0.5429999999999999,0.613,0.11699999999999999,1.2,5.8,3.6,3.7,1.2,0.4,4.6,16.9,1.4,0.5,1.9,0.09699999999999999,-0.1,-1.0,-1.1,0.2,0
387,Donatas Motiejūnas,PF,25,37,547,11.3,0.504,0.278,0.259,7.4,14.6,11.0,12.2,1.5,0.8,16.2,21.4,0.0,0.3,0.3,0.026000000000000002,-2.8,-1.7,-4.5,-0.3,0
388,Timofey Mozgov,C,29,76,1326,14.6,0.593,0.019,0.265,9.5,19.2,14.4,3.9,0.9,3.5,15.0,16.1,1.8,1.9,3.7,0.133,-1.7,0.3,-1.4,0.2,0
389,Emmanuel Mudiay,PG,19,68,2068,9.9,0.4370000000000001,0.256,0.231,1.7,10.9,6.2,29.0,1.6,1.4,17.9,25.7,-3.3,1.2,-2.1,-0.049,-2.3,-1.9,-4.2,-1.2,0
390,Shabazz Muhammad,SF,23,82,1682,15.2,0.5479999999999999,0.223,0.355,7.0,11.4,9.2,5.2,0.7,0.3,8.2,22.8,2.6,0.2,2.7,0.077,0.6,-3.1,-2.5,-0.2,0
391,Xavier Munford,SG,23,14,244,9.9,0.48100000000000004,0.299,0.182,1.3,13.7,7.2,14.3,2.7,1.1,15.3,18.0,-0.2,0.2,0.1,0.017,-3.1,0.6,-2.5,0.0,0
392,Mike Muscala,C,24,60,565,13.6,0.5760000000000001,0.257,0.257,7.5,14.9,11.3,9.1,1.1,3.8,13.8,15.5,0.7,0.9,1.6,0.136,-2.1,1.2,-0.9,0.2,0
393,Larry Nance Jr.,PF,23,63,1266,13.4,0.544,0.033,0.157,8.3,18.6,13.3,5.7,2.1,1.4,11.3,12.6,1.3,0.9,2.2,0.083,-1.7,0.2,-1.5,0.2,0
394,Shabazz Napier,PG,24,55,600,9.6,0.46,0.517,0.22399999999999998,1.6,8.6,5.1,23.1,1.9,0.1,17.2,19.7,-0.3,0.4,0.1,0.004,-2.0,-1.0,-3.0,-0.2,0
395,Gary Neal,SG,31,40,807,13.5,0.5579999999999999,0.308,0.16899999999999998,1.5,10.2,5.8,9.2,1.2,0.1,7.7,20.5,0.9,0.5,1.4,0.085,-0.1,-1.3,-1.5,0.1,0
396,Jameer Nelson,PG,33,39,1036,9.5,0.46399999999999997,0.469,0.114,2.0,10.4,6.2,27.3,1.2,0.4,17.0,16.4,0.1,0.4,0.5,0.024,-2.2,-0.8,-3.0,-0.3,0
397,Raul Neto,PG,23,81,1499,10.2,0.53,0.38799999999999996,0.16699999999999998,1.3,8.0,4.7,18.7,2.2,0.1,19.5,17.2,0.2,1.6,1.8,0.057999999999999996,-2.3,0.3,-2.0,0.0,0
398,Andrew Nicholson,PF,26,56,823,14.8,0.5670000000000001,0.368,0.21,4.5,22.8,13.5,4.8,0.6,2.2,10.8,20.4,0.8,0.8,1.6,0.092,0.0,-1.1,-1.1,0.2,0
399,Joakim Noah,C,30,29,635,14.1,0.406,0.008,0.33799999999999997,14.7,27.3,21.1,24.2,1.4,3.3,25.4,14.2,0.0,1.1,1.1,0.079,-1.5,3.1,1.6,0.6,0
400,Nerlens Noel,C,21,67,1965,16.2,0.544,0.003,0.387,8.2,22.2,15.0,10.5,2.9,3.9,18.7,18.8,0.3,2.8,3.0,0.07400000000000001,-1.7,1.5,-0.2,0.9,0
401,Lucas Nogueira,C,23,29,225,15.6,0.642,0.068,0.341,9.3,14.0,11.7,4.9,2.8,4.4,17.9,12.4,0.3,0.4,0.7,0.154,-1.7,1.7,0.0,0.1,0
402,Steve Novak,PF,32,10,44,14.4,0.6509999999999999,0.833,0.055999999999999994,0.0,12.0,6.2,0.0,0.0,0.0,5.1,19.2,0.1,0.0,0.1,0.121,3.5,-2.4,1.2,0.0,0
403,Steve Novak,PF,32,7,24,20.8,0.708,0.75,0.0,0.0,17.2,9.1,0.0,0.0,0.0,7.7,23.1,0.1,0.0,0.1,0.18100000000000002,6.6,-1.4,5.2,0.0,0
404,Steve Novak,PF,32,3,20,6.7,0.5429999999999999,1.0,0.16699999999999998,0.0,5.7,2.9,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.05,-0.2,-3.5,-3.6,0.0,0
405,Dirk Nowitzki,PF,37,75,2364,19.0,0.555,0.308,0.252,2.4,20.3,11.4,10.1,1.1,1.8,6.4,25.5,4.2,2.6,6.8,0.138,2.4,0.1,2.5,2.7,0
406,Jusuf Nurkić,C,21,32,547,16.0,0.46,0.012,0.409,12.9,22.7,17.7,12.3,2.2,6.5,16.1,27.2,-0.5,0.9,0.4,0.031,-3.6,0.7,-2.9,-0.1,0
407,J.J. O'Brien,SF,23,2,6,1.3,0.0,0.0,0.0,0.0,19.4,9.7,0.0,8.8,0.0,0.0,7.7,0.0,0.0,0.0,-0.027999999999999997,-11.5,5.3,-6.2,0.0,0
408,Johnny O'Bryant,PF,22,66,857,7.4,0.441,0.005,0.191,8.7,14.7,11.7,5.4,1.1,0.8,12.0,13.5,-0.2,0.4,0.3,0.013999999999999999,-4.2,-1.7,-5.9,-0.8,0
409,Kyle O'Quinn,PF,25,65,764,17.5,0.52,0.081,0.221,11.0,24.5,17.9,15.9,1.3,4.9,17.0,21.2,0.5,1.2,1.6,0.10300000000000001,-1.0,1.4,0.4,0.5,0
410,Jahlil Okafor,C,20,53,1591,17.1,0.536,0.008,0.248,8.1,17.8,12.8,8.2,0.7,2.9,12.5,27.3,0.3,0.9,1.2,0.037000000000000005,-0.5,-1.8,-2.3,-0.1,0
411,Victor Oladipo,SG,23,72,2379,16.7,0.534,0.29100000000000004,0.255,2.2,14.0,8.0,18.6,2.4,1.9,12.4,22.9,2.2,2.7,4.9,0.099,0.9,0.9,1.7,2.3,0
412,Kelly Olynyk,C,24,69,1395,16.3,0.561,0.37799999999999995,0.23,5.4,16.2,10.7,11.9,1.8,1.8,10.8,20.9,2.1,2.0,4.1,0.141,1.2,0.8,1.9,1.4,0
413,Kelly Oubre Jr.,SF,20,63,671,8.2,0.507,0.374,0.23199999999999998,4.1,18.4,11.1,2.8,1.6,0.8,12.8,17.4,-0.3,0.7,0.4,0.031,-4.6,-0.5,-5.1,-0.5,0
414,Zaza Pachulia,C,31,76,2004,16.2,0.55,0.006,0.5870000000000001,13.7,25.7,19.7,9.7,1.6,0.9,16.8,16.2,3.4,2.7,6.0,0.145,-0.3,0.1,-0.2,0.9,0
415,Kostas Papanikolaou,SF,25,26,294,6.0,0.46399999999999997,0.485,0.212,3.0,12.3,7.5,7.8,2.2,1.4,22.5,13.9,-0.4,0.2,-0.1,-0.022000000000000002,-4.7,0.2,-4.5,-0.2,0
416,Jabari Parker,PF,20,76,2408,14.8,0.535,0.039,0.254,5.9,12.8,9.4,8.9,1.5,1.0,10.4,20.9,2.4,1.2,3.6,0.07200000000000001,-0.4,-1.6,-2.0,0.0,0
417,Tony Parker,PG,33,72,1980,16.2,0.546,0.092,0.24100000000000002,1.0,8.8,5.1,29.1,1.4,0.4,14.3,21.2,2.9,2.9,5.8,0.142,0.2,0.2,0.4,1.2,0
418,Chandler Parsons,SF,27,61,1799,16.2,0.589,0.386,0.209,1.8,15.6,8.7,16.0,1.3,1.0,11.8,20.5,2.6,1.6,4.3,0.114,1.8,0.2,2.0,1.8,0
419,Lamar Patterson,SG,24,35,395,5.1,0.46799999999999997,0.613,0.275,1.1,12.4,6.9,13.6,1.1,0.4,20.4,12.8,-0.3,0.5,0.2,0.025,-5.4,0.3,-5.1,-0.3,0
420,Patrick Patterson,PF,26,79,2020,10.6,0.534,0.594,0.069,4.4,14.8,9.7,7.1,1.4,1.3,11.3,12.9,1.6,2.0,3.6,0.086,-0.1,0.0,-0.1,1.0,0
421,Chris Paul,PG,30,74,2420,26.2,0.575,0.295,0.294,1.8,12.0,7.0,52.7,3.1,0.4,13.4,27.1,9.2,3.5,12.7,0.253,5.9,2.0,7.9,6.0,1
422,Adreian Payne,PF,24,52,486,5.6,0.42200000000000004,0.221,0.179,4.8,21.5,13.3,8.9,1.7,1.8,18.7,17.7,-0.9,0.4,-0.5,-0.047,-6.1,-0.2,-6.2,-0.5,0
423,Cameron Payne,PG,21,57,698,12.9,0.49,0.39899999999999997,0.086,1.5,11.2,6.6,22.5,2.6,0.7,13.2,20.3,0.6,0.8,1.4,0.09300000000000001,-1.3,0.6,-0.7,0.2,0
424,Elfrid Payton,PG,21,73,2145,13.9,0.478,0.126,0.26,3.9,9.6,6.7,32.8,2.1,0.8,17.9,20.4,0.5,1.7,2.2,0.05,-0.7,-0.6,-1.2,0.4,0
425,Nikola Peković,C,30,12,156,6.5,0.45899999999999996,0.0,0.4,5.3,10.3,7.8,10.7,0.3,0.0,13.3,19.5,-0.1,0.0,-0.1,-0.022000000000000002,-5.1,-2.8,-7.9,-0.2,0
426,Kendrick Perkins,C,31,37,542,6.0,0.529,0.0,0.33299999999999996,4.9,21.8,13.1,7.9,1.0,1.7,32.3,10.4,-0.4,0.4,-0.1,-0.006999999999999999,-5.2,0.2,-5.0,-0.4,0
427,Paul Pierce,SF,38,68,1231,8.2,0.489,0.61,0.166,1.1,15.2,8.2,8.5,1.3,1.1,12.0,17.8,-0.6,1.4,0.9,0.033,-3.0,-0.3,-3.3,-0.4,0
428,Tibor Pleiß,C,26,12,82,3.5,0.46399999999999997,0.08,0.08,8.6,12.8,10.7,4.0,0.6,2.1,23.6,19.1,-0.2,0.1,-0.1,-0.040999999999999995,-10.0,-1.6,-11.6,-0.2,0
429,Mason Plumlee,C,25,82,2084,17.2,0.564,0.008,0.648,10.4,22.2,16.3,16.2,1.6,3.2,18.8,17.1,3.4,2.7,6.1,0.14,0.0,1.6,1.5,1.9,0
430,Miles Plumlee,C,27,61,870,17.4,0.606,0.0,0.253,12.5,18.0,15.2,2.9,1.2,4.9,13.4,15.5,1.4,0.8,2.2,0.124,-0.2,-1.3,-1.5,0.1,0
